user_id,items_count
Chocota,251
76561198097707894,1
76561198097708638,0
76561198097708980,0
76561198097709522,0
76561198097710821,2
kirrabear,0
76561198097712077,0
76561198097717253,25
76561198097717961,0
76561198097718873,1
76561198097721143,26
76561198097726053,5
SULtan44,11
76561198097726933,8
76561198097727053,24
knightheros,1
76561198097729815,1
76561198097730123,24
BJK9C,2
76561198097731129,86
McCatson,32
76561198097732658,1
REPTILIAN-BROTHERHOOD,38
RIPHELPVAC,25
76561198097736628,10
76561198097737597,20
76561198097741400,0
antn4de,0
76561198097746976,3
76561198097749569,0
76561198097750402,0
Orpheus149,27
76561198097753981,0
76561198097754067,14
76561198097754838,3
76561198097756435,1
76561198097756558,7
MrPorkchop123,107
76561198097758425,2
76561198097764581,0
76561198097765360,9
French_Toasty,18
76561198097765916,65
76561198097766503,1
76561198097766667,1
death-comes,16
76561198097768337,64
zombieKillerFTWBro,1
76561198097770024,37
7656119xxxxx,0
76561198097776362,0
roley1998,0
76561198097778971,19
theflyingderp,76
76561198097782194,1
76561198097791849,2
verysugoi,117
76561198097795165,18
76561198097796479,2
76561198097798959,12
76561198097799802,137
76561198097800069,0
76561198097805146,0
johnshere,90
76561198097809601,40
76561198097809872,7
76561198097811880,0
76561198097820314,0
76561198097829823,16
76561198097835129,12
76561198097838100,4
76561198097839199,0
76561198097845108,1
76561198097851250,39
76561198097854069,1
76561198097854323,8
76561198097856274,8
ShadowXevertionX,1
76561198097858335,0
76561198097860960,0
76561198097861622,0
76561198097864574,0
mememmeems,18
elchugna,0
76561198097868361,0
76561198097868538,5
76561198097871536,4
hunternealey117,2
76561198097873730,1
76561198097874069,36
poohgurock,0
76561198097874814,0
TrollJondre47,0
76561198097875914,13
76561198097878830,1
76561198097880719,42
shadowdoessteam,8
76561198097884008,0
_star,41
76561198097887212,0
76561198097891611,59
76561198097898697,0
76561198097899841,1
76561198097900398,0
76561198097901440,0
76561198097902316,0
76561198097903690,0
76561198097904545,4
76561198097904848,1
76561198097905187,20
76561198097907836,27
76561198097908877,67
bekxshot,1
76561198097912031,0
76561198097912387,1
76561198097913004,17
ZOOM2222,60
KnghtOfTheAbyss,11
76561198097916137,0
-Rainbowdash-,0
fuckingcocksuka,55
76561198097921588,2
76561198097923620,0
76561198097925058,0
76561198097925653,37
76561198097928310,0
76561198097930315,0
76561198097930388,0
76561198097932435,2
76561198097953044,7
76561198097956250,4
76561198097957226,0
76561198097977137,3
76561198097979904,0
76561198097987285,1
76561198097988479,0
76561198097998438,0
76561198098005291,14
76561198098006207,29
76561198098006503,2
76561198098006516,1
76561198098008472,0
76561198098011707,0
76561198098012299,0
smallbro,45
76561198098019007,0
76561198098020532,38
butterscorch,0
aids101tonight,34
lolking101010101,0
76561198098026070,1
76561198098029716,28
LeandroR7,3
76561198098033279,2
monga053,0
76561198098037490,1
76561198098038781,0
76561198098039615,0
76561198098042150,13
76561198098043606,14
76561198098044643,1
76561198098045605,7
76561198098049055,2
76561198098051721,42
76561198098056096,1
76561198098058463,0
slain089,48
76561198098059772,1
76561198098062380,1
76561198098064909,1
76561198098065175,0
76561198098071366,13
76561198098079009,1
76561198098079846,3
76561198098082583,57
76561198098092348,31
76561198098100222,0
76561198098108199,4
76561198098118571,3
76561198098119530,0
Manswell,14
76561198098122256,0
76561198098126931,8
76561198098127501,0
76561198098137132,28
76561198098137398,0
76561198098137546,47
76561198098141372,1
76561198098142793,9
hl2error,0
harperengstrom,0
76561198098148622,27
76561198098152088,44
76561198098155947,1
jayacheal,51
TROOLmaster14,14
76561198098164847,10
jiadingFTW,9
76561198098167184,0
pablolazo,2
DiamondAthority,67
76561198098173260,1
AwesomeG2,0
76561198098176033,14
76561198098178228,14
76561198098178924,47
76561198098180949,8
76561198098181172,14
76561198098186315,0
76561198098187248,8
76561198098189754,0
76561198098191257,2
76561198098191480,14
swag-iwnl-,60
76561198098195295,1
76561198098196757,10
76561198098197281,3
76561198098203238,19
76561198098203674,19
76561198098211858,1
76561198098215525,0
76561198098220237,1
76561198098223421,1
sfgjawgfkgwyrfgiuwqygf,9
76561198098230710,2
76561198098232935,0
76561198098235580,1
76561198098249174,0
76561198098261579,6
76561198098262365,4
76561198098270025,1
76561198098271366,1
deamolitia,16
76561198098273392,59
supera,0
76561198098276557,0
alin1997,11
76561198098282483,53
76561198098284624,0
76561198098284816,33
76561198098286380,0
76561198098288042,1
76561198098289505,0
76561198098293425,11
The_Lord_Personz,1
sexyhomer,8
pentagrampa,8
76561198098301329,1
76561198098301703,0
PI312,0
joako2199,9
NENANDRO,34
76561198098311622,0
76561198098312632,0
jesselovery,26
76561198098314442,17
76561198098316546,83
76561198098317094,0
76561198098320225,15
76561198098321385,2
76561198098322485,0
76561198098323226,30
76561198098323654,13
76561198098324335,0
76561198098327306,12
76561198098332610,8
76561198098332653,6
roysdominion,50
76561198098334333,72
76561198098338493,34
quillgaming,11
asamaLOL,0
76561198098351244,14
MsVen,96
76561198098356784,21
TheAmazingPotato,324
76561198098359018,49
robert_,14
UrlKKAW,8
76561198098369784,0
Doglover12,33
76561198098372105,23
76561198098372874,29
76561198098373091,0
76561198098374628,1
pyromaniacs,11
76561198098380449,82
RpblikaSrbja,43
76561198098392910,100
TheDarkFreeman,114
76561198098396174,13
76561198098402370,3
76561198098402417,0
76561198098407922,1
76561198098408962,0
76561198098417054,63
76561198098417148,0
JunglisJust-M-tlifewithmegg,141
76561198098431227,0
76561198098434383,19
76561198098442377,4
76561198098446894,19
76561198098447454,10
76561198098448382,22
akbard,1
76561198098450723,0
76561198098451848,0
76561198098451967,23
76561198098453202,4
76561198098453323,6
76561198098453611,23
LeoNoHomo,112
76561198098456831,29
76561198098458622,0
76561198098459476,0
JesseJorgo139_,0
76561198098467152,0
76561198098469568,9
76561198098469763,9
Moe_Syndicate2,46
76561198098470947,1
76561198098471605,24
76561198098481131,8
76561198098482329,0
76561198098483773,30
76561198098492598,40
76561198098492986,1
76561198098497224,20
258585686,0
76561198098502812,2
76561198098508552,0
76561198098508772,15
76561198098508978,1
76561198098522169,1
76561198098522178,1
76561198098524983,16
76561198098526969,102
76561198098527183,0
herseyboy,7
GANGUNI4124SHADOW,0
76561198098542308,12
76561198098542735,44
76561198098543442,1
76561198098543838,0
76561198098545067,1
TheSadEmoKid,0
pockyqueen,0
dannyjonson,0
Arcanicregan,2
76561198098572915,42
76561198098574422,1
76561198098575830,1
FnxProjecT--,2
76561198098576957,3
76561198098577690,1
76561198098578039,59
76561198098580677,0
76561198098585824,2
76561198098586079,4
Haz1n,12
76561198098593776,0
iAMCactusx,25
gkcap,16
xandegomescaldeira,8
76561198098599358,1
DahRealMVP,12
76561198098606641,11
76561198098609375,3
76561198098610359,0
76561198098611150,0
76561198098615159,34
76561198098618840,1
76561198098626773,0
76561198098630855,39
76561198098631115,51
76561198098632430,6
76561198098635164,6
76561198098642889,0
76561198098644417,13
12341008,3
76561198098648792,3
76561198098648906,23
KDVCT,1
lewisdawg,3
76561198098651136,1
76561198098651698,6
76561198098655561,0
76561198098661642,34
InfinityDreaming,81
76561198098666171,11
Lion1010101,1
76561198098670617,0
76561198098671392,0
abed_hk,4
76561198098675575,73
76561198098677599,0
76561198098678786,3
fuzznuzzed,24
76561198098680411,1
76561198098681152,33
EEkgosongeek,7
76561198098693971,0
76561198098699818,0
76561198098701511,66
76561198098704992,8
76561198098705404,6
crionifer,5
76561198098718600,20
76561198098719525,172
felpstpra,8
901020304050607080,51
76561198098752272,18
76561198098752916,9
RaulRiffo,1
76561198098765221,2
76561198098773457,0
76561198098773951,2
76561198098776915,9
76561198098777669,13
76561198098787084,0
76561198098794005,46
76561198098798173,2
76561198098800557,0
76561198098801367,1
76561198098806728,0
RamonaB98,2
76561198098811169,0
76561198098811740,1
76561198098815276,5
76561198098821231,1
9652009652,17
76561198098823200,17
76561198098826083,13
76561198098828619,1
76561198098829384,0
NEVERTRUSTADUCK,0
76561198098836717,27
76561198098839441,25
76561198098840056,98
76561198098843060,1
76561198098845763,0
76561198098846008,12
76561198098847887,12
zerzang,120
76561198098850127,1
gamedude,1
waffle-bot,1
Hsjsnegaksve,17
76561198098858914,0
dealerjoe,6
76561198098859880,2
76561198098860442,6
76561198098864179,14
raphaeleishot,16
76561198098865135,3
76561198098866434,21
76561198098868066,1
76561198098868209,0
BrandonBrljevic,1
76561198098869773,0
76561198098871378,10
76561198098871880,0
76561198098872297,6
76561198098875247,1
76561198098875303,2
76561198098875826,2
76561198098876685,0
28663,0
76561198098885656,9
76561198098892676,0
chaloem,15
76561198098896299,5
76561198098898388,2
76561198098900201,9
76561198098902790,5
76561198098911570,135
76561198098913071,0
76561198098914295,6
76561198098914437,7
76561198098916222,0
76561198098918902,0
alex131231,0
76561198098940516,1
76561198098951183,6
76561198098951994,2
76561198098954213,19
oopoopoo,0
NessExtremeBR,0
76561198098964713,34
76561198098976455,0
76561198098976923,10
yiwpopgug,14
caradele,4
76561198099005804,0
MatheusDomingues,1
Dereckstyles,22
76561198099020005,1
76561198099021625,0
gustavosenteno,2
Pedruco2,0
76561198099027506,1
76561198099028896,0
76561198099033120,29
76561198099033345,1
76561198099036492,6
76561198099042352,0
NotEvenGoodMate,0
76561198099044926,44
76561198099045807,1
76561198099046590,0
76561198099047218,0
76561198099050033,21
76561198099052012,1
76561198099059845,0
bestminerevah,0
pancho2122,9
76561198099067917,0
zaxs123456789za,2
76561198099074269,0
76561198099074516,47
76561198099078052,1
76561198099079284,0
458769873675,7
fsdfdsggsgfdgsdgsdgsdggg,17
76561198099088040,74
Kevito4,7
76561198099089052,4
NoveFlamez,0
76561198099091628,1
76561198099092530,0
76561198099094341,141
76561198099095906,1
76561198099099178,32
76561198099101138,0
Laspen_Vryl,34
76561198099102581,2
76561198099105993,4
76561198099108994,0
76561198099109387,0
76561198099109618,50
captaincupcakeftw,1
76561198099111544,126
76561198099115956,1
76561198099116098,1
76561198099126785,12
76561198099126853,1
bassilixandermanapsal,2
76561198099137673,0
JockeyJake,0
76561198099144881,38
76561198099145359,0
lionza3089,15
AceKiller123,0
76561198099152379,1
76561198099161929,3
76561198099163529,0
DYLeader,16
76561198099173472,46
76561198099179039,33
76561198099190586,15
76561198099194332,4
76561198099198514,7
76561198099202006,1
76561198099204353,10
76561198099205962,1
76561198099206597,10
76561198099210135,1
coyotetango,8
76561198099228395,5
76561198099230490,0
deathplayes,7
76561198099240280,0
76561198099242424,0
ghostlynature,20
76561198099248606,1
76561198099249567,49
76561198099254720,22
76561198099256804,3
76561198099256954,1
76561198099263935,1
76561198099271701,0
76561198099272747,1
76561198099279952,0
76561198099280553,1
76561198099284042,0
76561198099288036,3
yamuntimun,17
76561198099292557,3
76561198099295175,0
76561198099301882,0
76561198099302981,0
skydrick,0
76561198099305867,5
76561198099310448,0
76561198099310589,1
drewthorpe,2
76561198099312180,4
76561198099312811,1
76561198099314359,1
76561198099315241,28
76561198099321042,0
76561198099326880,15
76561198099327540,0
76561198099329013,0
76561198099329766,1
76561198099336813,0
76561198099345100,0
76561198099345195,0
76561198099346832,1
76561198099347258,1
76561198099347504,0
runapple,1
76561198099349637,38
76561198099351934,9
keepkalmdj,0
laampz,27
76561198099359863,1
76561198099360258,0
76561198099361932,10
Sertail,0
BTYK,0
76561198099371697,1
76561198099372419,0
76561198099374415,0
76561198099374508,0
TheExcelOfExcel,25
Crowizgud,30
76561198099388170,24
76561198099396535,0
76561198099400209,0
76561198099406383,5
76561198099413270,5
76561198099413840,8
76561198099414878,0
B1elMoura,24
76561198099442511,0
76561198099445086,68
76561198099446151,18
76561198099446864,0
76561198099450896,0
76561198099451026,1
76561198099458832,1
76561198099462548,1
jigger1987,1
21072013,21
76561198099472445,1
76561198099473308,0
ikerl,3
76561198099475593,1
76561198099478773,0
76561198099480461,1
76561198099480939,0
carlospra,1
76561198099485905,27
76561198099488987,0
GodsAsssassin24,47
76561198099497983,1
fopkis,1
76561198099500300,0
nicolas_pedobears,0
76561198099506469,0
76561198099510940,0
76561198099514048,7
76561198099515395,12
76561198099515580,13
76561198099519766,32
76561198099521619,5
Patrickjparedes,57
76561198099525443,1
76561198099525665,1
i_i_fail_i_i,0
76561198099529073,4
76561198099531754,3
lifebetterer,1
76561198099532181,37
braga224,3
hunter16543254,2
76561198099535313,0
76561198099536006,0
76561198099537437,26
76561198099539065,0
76561198099543968,3
76561198099545961,1
76561198099550398,10
76561198099555555,1
FairyTailMeow,1
nourlbcostoofab,0
76561198099563698,1
76561198099568989,2
76561198099576963,2
rman1099,6
76561198099581303,1
76561198099590261,0
76561198099590643,11
76561198099595816,0
suckmystarfighter,2
76561198099639274,4
76561198099639643,0
76561198099640144,0
76561198099648608,26
cjhectic,0
cuppycakie,71
76561198099654215,1
76561198099655127,0
76561198099667653,1
76561198099673890,24
76561198099676291,11
76561198099678458,51
76561198099680995,0
76561198099683195,2
houdinisnut,5
76561198099687859,3
76561198099691352,1
76561198099692495,0
76561198099702204,0
76561198099704134,0
NiPGetRightEizooo,0
76561198099718749,21
76561198099722247,4
76561198099723246,1
Aids0219,11
vihzyandswag,6
76561198099726516,50
76561198099726932,29
ashish,3
76561198099753313,0
framesm8,9
76561198099754438,5
76561198099755262,7
76561198099760161,0
Letterdawn,8
76561198099763776,0
76561198099768494,0
76561198099769188,1
76561198099774738,0
76561198099777448,0
76561198099784117,0
bananaassassin,0
76561198099789241,0
76561198099790794,7
76561198099800068,2
76561198099801227,0
76561198099802136,4
76561198099805615,42
76561198099807819,2
76561198099808282,1
76561198099808537,0
spudmn,0
76561198099811656,0
76561198099819209,4
76561198099823073,1
76561198099832446,0
76561198099838682,12
76561198099838773,0
StrikerDemon,9
icreator_,0
76561198099852870,39
MrNewcolours,56
76561198099859820,3
76561198099869509,0
76561198099869735,0
76561198099870991,0
76561198099875811,0
76561198099885653,38
cipherpatriots,26
76561198099889761,0
76561198099890564,0
174gamecuman700kngkakak,159
76561198099896297,6
76561198099898025,0
76561198099900914,0
76561198099901080,0
76561198099902604,0
76561198099904089,3
76561198099905142,31
76561198099908361,0
76561198099912052,1
76561198099923052,3
lenSen,1
76561198099926386,6
76561198099932132,0
76561198099932607,85
76561198099935717,0
76561198099953055,53
6985,0
76561198099958454,5
76561198099963644,1
76561198099965507,0
76561198099978325,1
jordil500,51
SGanony,1
76561198099982752,3
76561198099982989,0
76561198099984787,13
Honeyduke18,14
76561198099992948,5
76561198099993556,0
76561198099994082,2
76561198099995411,1
76561198100005780,2
76561198100011653,44
76561198100016208,0
76561198100016489,54
pilot1036,38
M141,5
76561198100033442,1
76561198100038504,6
seank7,0
76561198100045223,29
HAPPi420,0
76561198100047770,1
toiletpie,2
76561198100050753,0
76561198100051574,1
yallajadleal,51
76561198100058744,0
SachielWasHere,48
76561198100063105,4
76561198100066196,17
76561198100068289,19
76561198100074549,0
Hendrixisthebest,0
76561198100074702,3
jhfadslghkrgt,44
76561198100085474,1
76561198100086330,0
76561198100086988,5
76561198100088890,22
76561198100094667,10
76561198100096797,1
76561198100097711,0
76561198100101676,1
76561198100104367,0
76561198100107287,15
76561198100108052,1
76561198100119242,11
76561198100122551,1
76561198100133773,0
76561198100146124,6
76561198100155466,0
76561198100158357,0
76561198100158791,0
76561198100162592,0
76561198100163391,0
Mastaslim,81
76561198100168764,1
76561198100170131,0
76561198100170399,0
76561198100172851,16
mati-_-,0
76561198100173455,93
76561198100173979,38
76561198100175128,12
76561198100176642,9
76561198100179399,0
76561198100179741,29
76561198100180693,0
76561198100186914,0
76561198100193015,20
76561198100193730,0
76561198100195196,22
jaytsunofficial,17
76561198100200267,8
76561198100202329,56
snakeeye34,1
76561198100204816,7
76561198100207445,4
76561198100207709,2
998773,0
76561198100209658,1
76561198100210008,0
76561198100211944,0
lexluther11,7
76561198100214518,0
hwild,0
76561198100215039,2
76561198100215587,14
76561198100217565,13
mrscruff30,48
76561198100218154,0
76561198100221350,1
76561198100222390,0
76561198100224163,0
76561198100226443,2
Egiyt,1
marcusd101,68
76561198100230977,40
jehtrox,3
76561198100234693,1
76561198100235416,0
Kevatez,0
76561198100247475,1
76561198100249893,0
NotoriousNation,26
76561198100255863,28
76561198100261858,1
76561198100265217,2
76561198100272984,32
76561198100274099,1
ApexRelic,1
zcixix,24
76561198100278590,1
76561198100281388,0
76561198100283152,5
76561198100287032,0
pul5e,22
092982943,28
76561198100302787,0
milkshakerbr,5
76561198100312811,3
76561198100313573,0
76561198100314632,0
76561198100315999,0
76561198100318222,0
76561198100321034,21
76561198100323263,0
76561198100327949,0
76561198100328442,11
76561198100331032,0
76561198100331203,1
LOwellx_,91
76561198100335281,1
76561198100342479,23
76561198100345493,44
76561198100347033,46
76561198100349461,6
76561198100354805,1
76561198100354890,70
76561198100357121,0
76561198100359331,38
76561198100361432,5
76561198100362259,1
76561198100362639,14
76561198100364855,1
76561198100365300,22
76561198100366821,1
76561198100369730,0
76561198100370813,0
nounkung,0
76561198100374797,24
76561198100375532,0
76561198100375968,57
anjyyy,0
OHNIGFAPPER,0
76561198100381296,8
death4you52,55
76561198100388666,9
Apoloterix,35
bananasquirrel,44
76561198100395206,40
76561198100395356,5
76561198100396147,61
76561198100396291,1
76561198100396363,27
76561198100400178,0
76561198100400492,1
76561198100403242,0
76561198100405747,18
76561198100406927,3
76561198100408948,1
applesbananas,55
76561198100410316,12
76561198100410705,11
thebluspycrab,9
76561198100413616,0
stunique,6
76561198100416591,0
icedcoconut,81
76561198100421886,0
76561198100424125,3
76561198100425425,15
76561198100430451,28
76561198100435690,7
myeki,128
76561198100440179,0
76561198100440860,1
76561198100441973,0
rexsniper,177
brgi33,2
SrGuy201,0
76561198100491351,0
76561198100491933,6
76561198100494980,15
76561198100501467,0
76561198100511039,6
76561198100521102,48
ciamiktenan,1
76561198100527860,7
76561198100529585,13
76561198100537065,0
Elis006,0
76561198100541910,2
76561198100550287,15
76561198100550613,1
76561198100551950,24
76561198100554349,1
76561198100559999,1
76561198100562946,0
76561198100567691,0
76561198100567779,59
76561198100573576,0
76561198100576296,3
76561198100579410,0
76561198100580734,0
76561198100581550,0
76561198100584969,0
AnfAlvie,18
76561198100594083,1
76561198100595266,1
76561198100596275,153
76561198100603950,15
76561198100608881,0
76561198100609555,71
76561198100611474,1
76561198100614770,11
76561198100630687,0
76561198100645616,0
76561198100646196,0
76561198100651298,0
76561198100656462,0
76561198100656923,0
Monstacho,118
boomboom1236,0
76561198100677122,0
76561198100684147,12
76561198100684514,18
76561198100686311,1
76561198100689961,3
PokeTrainer1176,5
76561198100700762,0
76561198100701171,1
76561198100705892,0
76561198100707058,78
76561198100719359,31
76561198100726428,18
76561198100730661,0
76561198100736073,46
76561198100736637,0
76561198100739615,6
76561198100742190,0
76561198100756543,21
76561198100757119,0
76561198100762703,0
76561198100766530,0
76561198100766862,0
76561198100772096,100
jojolol8,0
76561198100781653,0
76561198100783402,0
76561198100784544,119
76561198100784645,15
FuZZaH,23
76561198100797625,17
76561198100802387,0
76561198100809429,8
76561198100818344,3
76561198100825513,0
76561198100825676,0
76561198100827780,35
76561198100828193,0
76561198100829139,0
76561198100834647,0
76561198100835265,25
76561198100847242,0
hairymexicanguy,0
76561198100857681,3
76561198100859148,3
76561198100864009,1
76561198100870492,2
76561198100874115,0
76561198100879974,1
imppavares,1
76561198100894413,25
76561198100895657,0
76561198100899460,14
76561198100900250,13
76561198100912611,1
SuperNovaFlamez,1
76561198100921429,1
76561198100922523,13
76561198100924898,6
76561198100939950,1
76561198100944364,0
Troll56,0
76561198100954743,24
76561198100961537,8
76561198100964374,8
76561198100965439,2
76561198100966696,12
76561198100967899,6
76561198100968099,27
76561198100969306,2
76561198100973009,2
76561198100973214,0
76561198100975449,8
76561198100980464,36
76561198100980880,0
76561198100982122,1
Jackcj88,3
76561198100994588,0
76561198101001765,45
76561198101003486,10
OrbitalEgg,69
76561198101010205,5
76561198101029362,0
LuKenhoS,8
76561198101031573,2
76561198101046618,0
76561198101047353,4
76561198101058117,0
RagingThor,27
76561198101062314,6
stuzz911,1
76561198101076160,28
76561198101079862,0
76561198101082014,63
76561198101084820,0
76561198101087781,8
IronicPear,20
76561198101090833,0
s0mbr3r0,161
76561198101095267,1
76561198101097826,0
76561198101099343,4
76561198101101733,59
76561198101105528,0
76561198101109107,1
76561198101109503,16
-iBubble,15
NiggerHD,14
76561198101117886,33
76561198101118140,0
76561198101118392,0
76561198101120664,3
76561198101122093,0
firedog2300,6
76561198101123491,1
Xx_BongRip_xX,33
76561198101124109,156
76561198101129136,1
76561198101131977,0
76561198101134475,1
fireflym8,251
76561198101140689,0
76561198101141513,0
76561198101143818,7
VacantGoose857,43
76561198101149141,0
76561198101152544,1
76561198101154810,0
76561198101155635,1
76561198101158903,0
76561198101159563,29
76561198101163005,0
lucasvanncuchi,49
76561198101164528,0
76561198101165785,1
76561198101167204,3
76561198101168087,0
76561198101173538,1
76561198101183426,1
76561198101185393,68
76561198101186010,0
76561198101191394,0
76561198101193976,25
76561198101205256,144
76561198101208997,0
76561198101210265,2
76561198101211348,3
76561198101212204,18
lolo513,0
76561198101223348,29
76561198101225847,1
76561198101228621,14
fightingrobot47,58
76561198101230681,35
thisurlisprobablytaken,15
76561198101241325,0
76561198101241781,3
76561198101241948,17
bmayall,0
76561198101247616,26
76561198101248871,0
76561198101249073,4
76561198101250184,32
JRockFM,1
76561198101251199,0
76561198101254104,61
76561198101255209,0
ORIGINALCHUNKYRECIPE,96
WL1995,3
76561198101255999,6
76561198101257349,1
077541400,0
76561198101263666,0
76561198101264317,17
76561198101266650,47
76561198101267861,0
76561198101273270,39
76561198101275203,5
76561198101279824,1
76561198101283444,17
jjspygamer,5
76561198101289379,12
76561198101295126,36
76561198101297054,4
76561198101301673,0
76561198101303629,3
76561198101305005,0
76561198101312132,1
76561198101313872,0
76561198101319351,0
76561198101331190,0
76561198101333081,1
76561198101333344,0
76561198101338923,29
76561198101341497,0
rodrigooliveira54,0
76561198101343639,22
76561198101353693,2
76561198101354924,7
76561198101357209,15
76561198101369591,12
ultrasuperlegendaryivankey,35
76561198101373356,1
76561198101375558,0
76561198101378094,0
76561198101379724,7
76561198101381346,1
76561198101381867,1
76561198101383163,0
Camperunited,117
76561198101386421,4
76561198101389197,2
76561198101390800,5
76561198101396189,46
76561198101400915,0
syazwansaat,0
76561198101406460,21
76561198101409546,1
76561198101412766,1
76561198101413563,5
76561198101417669,0
76561198101419181,0
76561198101428306,0
76561198101428354,4
76561198101432625,7
76561198101432950,3
76561198101436466,13
mrrainbowdude,1
76561198101442555,0
76561198101444319,0
76561198101445696,64
76561198101451002,0
76561198101452995,2
76561198101466395,22
ppmaia,25
ItWasPinkz,33
76561198101474806,0
76561198101480347,34
76561198101483091,4
Morreufoi,1
t1e57o,216
76561198101492031,0
brooksy770,1
risin01,0
76561198101499916,0
banana_junction,3
76561198101507648,17
madIrishman,12
76561198101513089,3
76561198101514469,0
Hosea1811,46
76561198101522866,10
76561198101527921,0
76561198101528124,70
76561198101530172,16
mcshock175,11
76561198101539983,0
76561198101556932,15
76561198101561408,13
76561198101563005,0
76561198101566070,0
76561198101569564,1
76561198101572628,12
76561198101581044,81
akihitoV,11
76561198101593579,4
76561198101598805,10
76561198101598887,1
76561198101605750,4
76561198101607368,5
76561198101634865,3
76561198101649475,0
76561198101650738,1
HFinishedA,61
76561198101665784,0
76561198101666197,1
76561198101672921,0
Derpminx,1
76561198101680761,1
2139093311,7
76561198101687484,0
76561198101688751,0
76561198101689448,7
76561198101694792,27
76561198101696044,9
76561198101697755,1
spy3,0
76561198101702489,0
76561198101702657,7
76561198101708583,0
76561198101719560,19
76561198101731965,0
76561198101738457,0
76561198101738905,6
76561198101745177,0
76561198101753021,11
76561198101754677,0
76561198101758215,1
76561198101759150,22
76561198101760793,51
SicilianSorcerer,135
76561198101766330,1
DCoreIntel,0
76561198101773905,15
76561198101775829,4
76561198101775901,6
76561198101777860,1
76561198101779000,68
76561198101779888,4
grandenium,8
76561198101795423,0
76561198101800731,19
dipsology,13
76561198101806017,29
76561198101808040,2
76561198101810604,3
76561198101810790,20
76561198101814707,0
76561198101817308,12
76561198101820353,0
fiveTF2,1
76561198101843436,1
76561198101851844,1
76561198101854307,43
76561198101869507,13
76561198101874940,6
76561198101876040,0
fasyron,9
76561198101876498,99
76561198101889026,8
76561198101889387,4
76561198101891484,11
76561198101896913,0
76561198101901860,7
76561198101902497,4
76561198101903475,0
76561198101913613,6
76561198101924684,41
76561198101926359,0
TheDiegoLagos,23
Yoajdbdh,21
76561198101943716,79
76561198101945996,1
76561198101955045,2
76561198101957454,3
Nega_Nebulus,34
76561198101969104,56
BlizzardSpirits,76
76561198101988619,10
76561198101990965,1
76561198101994484,139
76561198101995099,15
76561198101995228,1
2092000666,31
76561198101998618,0
76561198101999312,11
76561198102000852,0
76561198102001992,0
76561198102010177,0
76561198102015438,9
joshtopolous,23
76561198102026274,0
Hacker400,43
76561198102034699,0
Unexplosion,0
nohomoatallmyfriends,0
76561198102044822,1
76561198102046798,0
76561198102047301,11
76561198102051966,0
sadguy64,155
victorphan2002,15
76561198102058863,0
76561198102061238,20
76561198102066467,15
76561198102071428,5
lukethadrummer,195
76561198102087003,0
76561198102088883,2
76561198102091257,0
76561198102092563,0
76561198102096949,1
sda23asd234s4,0
76561198102098725,5
76561198102100766,1
ghost-spider2,35
76561198102111800,1
76561198102116790,5
vitusdias,46
BlackMajorTheMaster,36
zy0705,6
76561198102124827,0
76561198102125100,2
76561198102128761,0
76561198102132269,1
76561198102137731,1
76561198102146025,0
76561198102147994,3
76561198102157606,2
76561198102159110,0
76561198102163356,0
76561198102164743,0
76561198102167926,0
76561198102168809,9
76561198102175296,0
76561198102175341,16
76561198102176862,3
76561198102178847,9
76561198102183385,10
altaber,0
76561198102184851,0
76561198102186984,12
HijackerBLUScouter,8
76561198102196562,45
76561198102196892,0
76561198102199164,2
76561198102200162,12
76561198102201483,0
76561198102205125,4
76561198102205837,2
76561198102210931,0
76561198102211800,4
76561198102215493,0
76561198102222565,0
76561198102228158,21
76561198102241733,33
76561198102253532,1
76561198102255011,4
Hi-si,52
76561198102260813,5
daniloyeah,1
76561198102264876,1
76561198102271392,0
76561198102275588,0
76561198102281070,0
76561198102282651,32
76561198102285106,3
theeproo,1
76561198102290994,0
masterj39,84
doug_manfred,0
76561198102309711,5
76561198102326954,0
76561198102328239,1
76561198102329181,3
76561198102338827,2
76561198102341743,1
oggylous,0
76561198102346183,42
76561198102346636,0
76561198102348131,47
76561198102350614,2
shequiladaddy,44
76561198102353720,7
FoxKiller77,166
76561198102360212,20
76561198102383418,2
76561198102389800,1
76561198102394915,1
76561198102395300,0
76561198102422498,23
76561198102423654,0
Artsadistic,0
Youeasybra,9
76561198102434744,26
76561198102444363,0
76561198102444894,1
loso082,4
BaconLulz,17
blazxer,3
76561198102469448,18
AssassinTheKiller,14
gay-in-position,4
76561198102478707,0
matoom3536,1
76561198102489501,18
76561198102514027,62
fuckenmeeeow,131
76561198102540618,0
76561198102545687,1
76561198102551098,12
76561198102579434,0
76561198102668708,0
76561198102669318,0
metierband,5
76561198102687605,1
76561198102687781,0
76561198102692936,0
76561198102696044,1
76561198102700793,3
brutus5903,0
76561198102709241,15
76561198102709350,1
FlufflyMixer,30
changjiaen,1
kakabezerra,2
76561198102740570,6
76561198102747655,0
76561198102748743,0
76561198102769422,2
76561198102775486,1
luther323,9
76561198102782628,1
76561198102784686,0
76561198102785600,8
76561198102792337,0
76561198102800272,0
smexyalpacajnr,26
76561198102812729,0
76561198102815778,0
76561198102816059,16
76561198102818877,33
76561198102819122,15
76561198102820063,0
76561198102828602,32
76561198102829701,22
76561198102833434,0
76561198102834141,4
76561198102835320,0
76561198102848116,0
76561198102849944,1
019299,0
76561198102858069,0
76561198102860335,9
76561198102863276,55
