user_id,item_id,recommend,row_index,sentiment_analysis
76561198105566019,206420,True,25081,1
76561198105569576,113420,True,25082,2
76561198105584051,252490,True,25083,1
76561198105584051,730,True,25083,1
76561198105584051,570,True,25083,1
76561198105634729,440,True,25084,1
76561198105634729,51100,True,25084,1
76561198105634729,1250,True,25084,1
76561198105635842,440,True,25085,1
frghergtdegftr,99900,True,25086,1
frghergtdegftr,291480,True,25086,1
frghergtdegftr,1250,True,25086,1
76561198105740340,370100,False,25087,1
76561198105740340,380600,True,25087,1
SamThaiday,227940,True,25088,1
Spirit02,332070,False,25089,1
uterus_executerus,252490,True,25090,1
uterus_executerus,224540,True,25090,1
gme13,730,True,25091,1
heathhhhhhhhhhh,51100,False,25092,1
heathhhhhhhhhhh,259080,True,25092,2
76561198105908486,440,True,25093,2
B3AUZ1B00,98200,False,25094,0
darrylkerrigan,206190,True,25095,2
76561198106003419,4000,True,25096,1
76561198106068855,225260,True,25097,1
76561198106072994,440,True,25098,2
76561198106082782,440,True,25099,0
76561198106102416,233270,True,25100,0
stasly,218620,True,25101,1
stasly,323500,False,25101,0
stasly,47920,True,25101,1
stasly,4000,True,25101,2
76561198106169782,440,True,25102,2
76561198106176122,322330,True,25103,1
76561198106204590,72850,True,25104,1
76561198106224673,730,True,25105,2
76561198106224673,440,True,25105,1
76561198106233971,440,True,25106,2
76561198106233971,49520,True,25106,1
76561198106233971,204360,True,25106,2
76561198106233971,4000,True,25106,2
76561198106233971,620,True,25106,2
lomardriver,230410,True,25107,2
lomardriver,211820,True,25107,2
lomardriver,242760,True,25107,2
lomardriver,570,True,25107,1
lomardriver,440,True,25107,2
djorpheusmusic,265930,True,25108,1
djorpheusmusic,113020,True,25108,1
Stalkmemuch,207610,True,25109,1
Thorinnnnnnnnnn,10180,True,25110,2
Thorinnnnnnnnnn,550,True,25110,0
76561198106397262,278080,True,25111,1
76561198106397262,440,True,25111,1
Mekristan,25000,True,25112,0
76561198106493462,113400,True,25113,1
76561198106493462,224260,True,25113,1
76561198106493462,218470,True,25113,1
76561198106518490,99900,True,25114,2
76561198106568060,3730,True,25115,1
76561198106568060,10680,True,25115,2
76561198106568060,267550,False,25115,1
76561198106568060,4920,True,25115,0
76561198106568060,221640,True,25115,1
76561198106568060,220240,True,25115,1
76561198106568060,99810,True,25115,1
76561198106568060,49540,False,25115,1
MutantSloth,730,True,25116,1
MutantSloth,4000,True,25116,1
MutantSloth,214560,True,25116,2
76561198106612756,242590,True,25117,2
76561198106612756,570,True,25117,1
76561198106618351,236390,True,25118,0
76561198106618351,397340,True,25118,1
76561198106618351,224260,True,25118,1
76561198106618351,440,True,25118,1
76561198106618351,424280,True,25118,1
76561198106618351,304930,True,25118,2
76561198106618351,212680,True,25118,1
76561198106618351,209870,False,25118,1
76561198106618351,253710,False,25118,1
76561198106626996,440,True,25119,2
76561198106626996,240,True,25119,2
76561198106631285,730,True,25120,1
76561198106652718,440,True,25121,1
pheeeeliks,222880,True,25122,2
pheeeeliks,395520,False,25122,1
pheeeeliks,269050,True,25122,1
76561198106745188,440,True,25123,1
rootsareya2,440,True,25124,2
76561198106766833,72850,True,25125,2
76561198106773483,230410,True,25126,1
76561198106844945,440,True,25127,1
jaiallman13,105600,True,25128,2
TheMarioZeldaGuy,440,True,25129,1
76561198106876307,220260,True,25130,1
76561198106878606,304930,True,25131,1
76561198106883074,440,True,25132,2
NecroticFlix,252490,True,25133,2
76561198106912091,440,True,25134,2
OttomansRinSpace,105600,True,25135,2
OttomansRinSpace,222900,True,25135,1
OttomansRinSpace,104900,True,25135,2
OttomansRinSpace,250580,True,25135,2
OttomansRinSpace,301520,True,25135,1
OttomansRinSpace,2590,True,25135,1
OttomansRinSpace,440,True,25135,1
76561198106964437,440,True,25136,1
agentphil,253030,True,25137,1
76561198106982330,730,True,25138,1
76561198106982330,10180,True,25138,1
76561198106982330,227940,True,25138,1
76561198106982330,570,True,25138,1
76561198106982330,24860,True,25138,1
76561198106982330,240,True,25138,1
supercheesetoaster,322170,True,25139,1
supercheesetoaster,70,True,25139,1
supercheesetoaster,4000,True,25139,1
supercheesetoaster,440,True,25139,1
supercheesetoaster,310370,True,25139,0
76561198107009450,206420,True,25140,1
76561198107034938,440,True,25141,1
76561198107078809,51100,True,25142,1
0854029092,440,True,25143,1
76561198107092168,200210,True,25144,1
76561198107119704,440,True,25145,2
76561198107121855,47410,True,25146,1
76561198107123149,8190,True,25147,2
76561198107127283,440,True,25148,2
76561198107127283,346110,True,25148,1
76561198107177722,339910,True,25149,1
76561198107177722,206420,True,25149,1
76561198107177722,237110,True,25149,1
76561198107177722,248570,True,25149,2
76561198107177722,204360,True,25149,1
76561198107222103,440,True,25150,1
76561198107235245,10,True,25151,1
thisishung,730,True,25152,1
76561198107283457,225420,True,25153,0
76561198107295649,4000,True,25154,2
cavedigger11,550,True,25155,1
76561198107369211,440,True,25156,1
vacbanonrecord24,107410,True,25157,1
vacbanonrecord24,730,True,25157,0
uata_faqui_12469,440,True,25158,1
uata_faqui_12469,730,True,25158,1
76561198107562423,630,True,25159,1
76561198107567492,570,True,25160,1
76561198107606347,211420,True,25161,1
76561198107606347,730,False,25161,1
76561198107606347,330830,True,25161,1
76561198107703934,620,True,25162,2
76561198107703934,440,True,25162,2
76561198107703934,295270,True,25162,2
76561198107703934,312990,True,25162,2
76561198107703934,249870,True,25162,1
76561198107703934,213330,True,25162,1
EliteStealth101,209000,True,25163,1
EliteStealth101,32800,False,25163,1
EliteStealth101,265210,True,25163,1
gogo13711,35720,True,25164,1
gogo13711,389430,False,25164,2
14372193,440,True,25165,1
14372193,203290,True,25165,2
76561198107730535,230290,True,25166,1
76561198107730535,219740,True,25166,2
76561198107730535,286100,True,25166,1
76561198107730535,209160,False,25166,0
76561198107730535,4000,True,25166,1
76561198107730535,440,True,25166,2
cowmacow3,31280,True,25167,2
chikana,48700,True,25168,1
chikana,440,True,25168,1
chikana,6060,True,25168,1
chikana,35450,True,25168,1
76561198107915140,440,True,25169,2
76561198107922675,4000,True,25170,1
76561198107922675,223710,True,25170,1
76561198107922675,440,True,25170,2
76561198107959954,224260,True,25171,1
76561198107979594,440,True,25172,2
76561198108066077,388090,True,25173,1
76561198108066077,313120,True,25173,2
76561198108066077,354140,True,25173,1
76561198108066077,440,True,25173,1
76561198108069084,72850,False,25174,1
76561198108069084,113200,True,25174,1
meatiebuns,250600,True,25175,1
meatiebuns,286100,True,25175,1
fazepinguisbestpingu,730,True,25176,1
fazepinguisbestpingu,299360,True,25176,2
76561198108193259,218230,True,25177,2
76561198108193259,4000,True,25177,0
76561198108193259,208090,True,25177,2
76561198108193259,206420,True,25177,2
JhayellTrol,550,True,25178,1
JhayellTrol,4000,True,25178,1
JhayellTrol,99900,True,25178,1
JhayellTrol,208090,True,25178,1
SadronsProtractedFrisson,570,True,25179,1
Clyde107,440,True,25180,1
rustyburger1,113200,True,25181,2
76561198108557897,252950,True,25182,2
Calligraphist,200710,True,25183,1
koontankk123456789,304930,True,25184,1
koontankk123456789,550,True,25184,1
koontankk123456789,440,True,25184,1
76561198108800267,22320,True,25185,2
76561198108801360,4000,True,25186,1
Stardell,730,True,25187,2
Stardell,349700,False,25187,1
Stardell,317360,True,25187,1
Stardell,304930,True,25187,2
Stardell,265210,True,25187,0
Stardell,219640,True,25187,1
76561198109015633,377160,True,25188,1
76561198109102495,61730,True,25189,1
_DiDz_,730,True,25190,1
_DiDz_,4000,True,25190,1
BOYKOOPS,275850,False,25191,0
BOYKOOPS,247730,True,25191,1
BOYKOOPS,391540,True,25191,0
BOYKOOPS,72850,True,25191,0
81334062,440,True,25192,0
awsomematt3ishi,440,True,25193,2
awsomematt3ishi,248570,True,25193,2
GuyInTheGutter,4000,True,25194,1
kushikushigani,440,True,25195,2
76561198109814181,222880,True,25196,0
76561198109814181,248570,True,25196,0
76561198109814181,440,True,25196,1
76561198109814181,208090,True,25196,2
76561198109850090,242760,True,25197,1
BADBOYBENNY100,295110,True,25198,2
BADBOYBENNY100,333930,True,25198,1
BADBOYBENNY100,4000,True,25198,1
76561198109933793,440,True,25199,1
76561198110067989,440,True,25200,1
imafishy2,301520,True,25201,2
reminator1234,221100,True,25202,1
76561198110388435,218620,True,25203,0
76561198110388435,440,False,25203,0
76561198110388435,346120,True,25203,1
76561198110388435,302830,True,25203,2
76561198110388435,99900,True,25203,0
76561198110388435,304930,False,25203,1
TrapBay,440,True,25204,1
TrapBay,105600,True,25204,1
TrapBay,219740,True,25204,2
TrapBay,228180,True,25204,1
TrapBay,211820,True,25204,2
TrapBay,233720,True,25204,1
TrapBay,570,True,25204,2
TrapBay,218680,True,25204,1
76561198110641987,730,True,25205,2
76561198110711874,105600,True,25206,1
76561198110711874,730,True,25206,1
76561198110727918,427520,True,25207,2
76561198110727918,236390,True,25207,1
76561198110727918,293760,True,25207,2
76561198110727918,263280,True,25207,2
76561198110846518,49520,True,25208,1
PenguinSRPrince,570,True,25209,2
YellowKiiro,440,True,25210,1
keepit1hunid,304930,True,25211,1
keepit1hunid,355840,True,25211,1
keepit1hunid,251570,True,25211,1
keepit1hunid,412880,True,25211,1
keepit1hunid,230410,True,25211,1
keepit1hunid,4000,True,25211,1
keepit1hunid,91310,True,25211,2
keepit1hunid,346110,True,25211,1
keepit1hunid,291480,True,25211,1
keepit1hunid,17410,True,25211,2
76561198111304638,440,True,25212,1
How51,316010,False,25213,0
76561198111408621,221100,True,25214,2
76561198111410893,224260,True,25215,1
76561198111410893,218230,True,25215,1
76561198111410893,440,True,25215,2
Obey_Marko,10180,True,25216,2
Obey_Marko,570,True,25216,1
76561198111542788,105600,True,25217,2
76561198111652472,211820,True,25218,1
76561198111679836,440,True,25219,1
TOMWAR1,250320,True,25220,1
TOMWAR1,7670,True,25220,1
TOMWAR1,72850,True,25220,1
lp_ricco,440,True,25221,1
lp_ricco,250400,True,25221,1
lp_ricco,1250,True,25221,1
lp_ricco,550,True,25221,1
lp_ricco,20920,True,25221,1
76561198111954979,241640,True,25222,1
76561198111954979,570,True,25222,1
76561198111954979,269390,True,25222,1
76561198111978125,386360,True,25223,1
76561198111978125,304050,True,25223,2
76561198111978125,261180,True,25223,1
76561198111978125,264360,False,25223,0
76561198111978125,212800,False,25223,2
76561198111978125,238960,True,25223,1
76561198112259015,209000,True,25224,1
Sparkle15736Christian,440,True,25225,1
Sparkle15736Christian,224260,True,25225,1
76561198112604776,218620,True,25226,1
76561198112634217,50130,True,25227,2
memesfrescas,440,True,25228,1
memesfrescas,730,True,25228,0
memesfrescas,250320,True,25228,1
darkacerebel,440,True,25229,2
DESTROYER_OF_EARTH,440,True,25230,1
76561198113108135,4000,False,25231,0
TPndaMn,262410,True,25232,2
TPndaMn,39800,True,25232,1
TPndaMn,317360,True,25232,2
TPndaMn,99900,True,25232,1
datgurl421,4000,True,25233,1
76561198113245248,4000,True,25234,1
76561198113245248,440,True,25234,1
mephistocrates,570,True,25235,1
76561198113324005,244850,True,25236,1
76561198113324005,263280,True,25236,1
danielsanger,300970,True,25237,1
danielsanger,322920,True,25237,1
danielsanger,304930,True,25237,1
76561198113767906,113020,True,25238,1
--ace--,440,True,25239,2
--ace--,113200,True,25239,2
Th3C00ki3Monst3r,230410,True,25240,1
Th3C00ki3Monst3r,218620,True,25240,1
Th3C00ki3Monst3r,248820,True,25240,2
ItsMeJelly1998,218470,False,25241,0
76561198114005368,222520,True,25242,1
Pungent_Fart,221100,True,25243,1
RadekAlt,440,True,25244,2
76561198114423428,208090,True,25245,1
76561198114445977,222880,True,25246,1
76561198114445977,226720,True,25246,1
76561198114554166,730,True,25247,1
76561198114554166,107410,True,25247,1
76561198114558878,349100,True,25248,1
76561198114558878,108600,True,25248,1
76561198114558878,227940,True,25248,1
76561198114558878,239140,False,25248,0
fireballdude56,249130,True,25249,2
fireballdude56,51100,True,25249,1
76561198114712847,42680,True,25250,1
irishmaniic,8930,True,25251,2
DannySummer666,730,True,25252,1
DannySummer666,295110,True,25252,1
DannySummer666,299740,False,25252,1
imreadytogameup,570,True,25253,1
76561198115204337,730,True,25254,1
76561198115204337,417860,True,25254,1
bbg-,440,True,25255,2
76561198115280683,8930,True,25256,2
GLaDOSdragon117,368230,True,25257,1
vivatheplayer,304930,True,25258,1
vivatheplayer,10180,True,25258,1
vivatheplayer,238460,True,25258,1
vivatheplayer,209000,True,25258,1
vivatheplayer,224540,False,25258,0
vivatheplayer,104900,True,25258,1
vivatheplayer,440,False,25258,0
vivatheplayer,55230,True,25258,0
vivatheplayer,232010,True,25258,1
cyapoenjd,252490,True,25259,1
76561198115520810,440,True,25260,2
76561198115649560,440,True,25261,1
76561198115695206,72850,True,25262,2
76561198115711323,291480,True,25263,2
Tekstorm,249130,True,25264,2
Tekstorm,204300,True,25264,2
Tekstorm,211820,True,25264,2
776921,570,True,25265,2
76561198115910259,570,True,25266,1
XCOM1337,252490,True,25267,1
XCOM1337,301520,True,25267,1
76561198116162340,218620,True,25268,1
ciel1160,304930,True,25269,1
ciel1160,440,True,25269,1
ciel1160,301520,True,25269,1
ciel1160,383080,True,25269,2
ciel1160,4000,True,25269,1
ciel1160,730,True,25269,2
76561198116277643,730,True,25270,1
AnalTenticles,250600,True,25271,2
zombieman182,203140,True,25272,2
zombieman182,298630,True,25272,1
76561198116384470,440,True,25273,1
76561198116405088,440,True,25274,1
76561198116405088,570,True,25274,1
76561198116458543,105600,True,25275,1
76561198116551359,41100,True,25276,1
76561198116589021,278970,False,25277,1
76561198116589021,47410,True,25277,2
SingerTechnology,730,True,25278,2
get_rekt_in_the_bum,10180,True,25279,2
get_rekt_in_the_bum,218620,True,25279,1
76561198116736247,238320,True,25280,1
76561198116736247,265930,True,25280,2
76561198116736247,230840,True,25280,1
76561198116736247,57300,True,25280,1
lepiglet47,261700,True,25281,2
748237482374284792,220240,True,25282,1
748237482374284792,570,True,25282,0
redarmyjj,319510,True,25283,0
redarmyjj,41300,True,25283,2
redarmyjj,58610,True,25283,1
76561198116941166,440,True,25284,2
76561198117168994,65800,True,25285,0
76561198117168994,4000,True,25285,1
76561198117168994,17080,True,25285,2
76561198117168994,219640,True,25285,1
76561198117168994,8190,True,25285,1
76561198117168994,730,True,25285,1
76561198117168994,301520,True,25285,1
76561198117168994,209870,True,25285,1
76561198117210365,377330,True,25286,1
76561198117210365,434260,True,25286,2
76561198117210365,313020,True,25286,1
76561198117210365,392450,True,25286,1
76561198117210365,48000,True,25286,1
76561198117290262,440,True,25287,2
76561198117290262,17080,True,25287,1
76561198117619542,4000,True,25288,2
76561198117619542,219740,True,25288,1
76561198117619542,105600,True,25288,1
76561198117619542,570,True,25288,2
76561198117619542,204360,True,25288,2
76561198117619542,238460,True,25288,2
76561198117619542,265930,True,25288,2
AnotherOtaku,415420,True,25289,1
AnotherOtaku,42680,True,25289,1
AnotherOtaku,730,True,25289,0
AnotherOtaku,417860,True,25289,0
AnotherOtaku,356670,True,25289,0
jerk_empanada_eater,4000,True,25290,1
jerk_empanada_eater,219740,True,25290,1
76561198117751511,440,True,25291,2
76561198117754069,730,True,25292,1
76561198117862723,233630,True,25293,0
RaxonTV,48700,True,25294,1
RaxonTV,300,True,25294,1
RaxonTV,359050,True,25294,1
RaxonTV,230410,False,25294,0
RaxonTV,424280,True,25294,1
RaxonTV,227940,False,25294,0
Flubby70,219740,True,25295,1
Flubby70,200210,True,25295,2
76561198118582416,4000,True,25296,2
76561198118586732,570,True,25297,1
76561198118697312,265930,True,25298,1
76561198118697312,113020,True,25298,1
76561198118697312,214560,True,25298,1
76561198118697312,205100,True,25298,2
76561198118697312,219680,True,25298,2
76561198118697312,239350,True,25298,1
76561198118697312,225080,True,25298,2
76561198118697312,550,True,25298,1
76561198118697312,105600,True,25298,1
xFreibergx,251570,True,25299,1
76561198118901056,295110,True,25300,1
76561198118926584,730,False,25301,2
76561198118926584,247730,True,25301,1
jackson_brand,270550,True,25302,0
jackson_brand,730,True,25302,1
Ethanxxxx1,730,True,25303,1
Ethanxxxx1,440,True,25303,1
district12,730,True,25304,2
76561198119070365,730,True,25305,1
ausgeneralIII,440,True,25306,1
AlexJuen,220240,True,25307,1
AlexJuen,72850,True,25307,1
matiaswat,208090,True,25308,2
babyllama,730,True,25309,1
babyllama,304930,True,25309,1
babyllama,34030,True,25309,1
babyllama,440,True,25309,2
76561198119421835,291480,True,25310,1
76561198119452104,352460,True,25311,2
76561198119452104,303390,False,25311,0
76561198119452104,94400,True,25311,2
Guppychan,218230,True,25312,2
Guppychan,346010,False,25312,1
Guppychan,391540,True,25312,0
Guppychan,244850,True,25312,1
76561198119476746,223710,True,25313,1
76561198119476746,221910,True,25313,1
76561198119479562,222880,True,25314,1
hahayoung,550,True,25315,2
76561198119779640,730,False,25316,1
76561198119779640,207610,True,25316,1
inven,259410,True,25317,1
broy181,107310,True,25318,2
76561198119882936,730,True,25319,2
76561198120570508,440,True,25320,1
76561198120570508,224260,True,25320,1
stormxlol,440,True,25321,2
76561198120631608,4000,True,25322,2
brysointer,227300,True,25323,1
brysointer,318520,True,25323,1
brysointer,319550,True,25323,1
KongHaoMing,254440,False,25324,0
76561198120768369,4000,True,25325,2
76561198120768369,60,True,25325,0
Miami_Max,274940,True,25326,1
Miami_Max,51100,True,25326,1
Miami_Max,209160,True,25326,2
Miami_Max,218620,True,25326,1
TwoMinuteNeddles,212070,True,25327,1
TwoMinuteNeddles,227300,True,25327,1
TwoMinuteNeddles,236390,True,25327,0
12536475869trhgsdf,440,True,25328,2
12536475869trhgsdf,99900,True,25328,1
12536475869trhgsdf,214420,True,25328,1
12536475869trhgsdf,72850,True,25328,1
12536475869trhgsdf,237310,True,25328,2
12536475869trhgsdf,218310,True,25328,1
GamingInstinct,227940,True,25329,2
skyactivyo,440,True,25330,1
_Spanky_,304930,True,25331,2
_Spanky_,730,True,25331,2
_Spanky_,278360,True,25331,1
enari_steam,255710,True,25332,1
ToxiiCDangerRisk,218230,True,25333,1
76561198121416938,570,True,25334,0
76561198121531142,224260,True,25335,1
76561198121531142,107410,True,25335,1
76561198121601044,252490,True,25336,1
Thegamer8342,730,True,25337,1
76561198121628241,218620,True,25338,1
terrariaway,200210,True,25339,1
terrariaway,440,True,25339,2
xearl123,4000,True,25340,2
xearl123,440,True,25340,1
zaza147,440,True,25341,1
76561198121793592,730,True,25342,1
fitzbrahh,319970,True,25343,2
fitzbrahh,730,True,25343,2
76561198121940435,730,True,25344,2
76561198121958688,440,True,25345,2
76561198121979833,209870,False,25346,2
76561198121979833,204450,True,25346,1
76561198121979833,48700,True,25346,2
76561198121980800,570,True,25347,1
76561198122062212,389570,True,25348,1
lol432116,218620,True,25349,1
lol432116,730,True,25349,1
cyeclopese5102,249380,True,25350,2
cyeclopese5102,620,True,25350,2
TheJewsDidNineEleven,221100,False,25351,0
TheJewsDidNineEleven,218620,False,25351,1
TheJewsDidNineEleven,222880,True,25351,1
TheJewsDidNineEleven,4000,True,25351,0
TheJewsDidNineEleven,261700,True,25351,1
TheJewsDidNineEleven,346120,True,25351,1
TnToom,232810,True,25352,1
76561198122402735,359550,True,25353,1
76561198122402735,255710,True,25353,1
76561198122402735,222880,True,25353,1
76561198122431305,429050,True,25354,1
76561198122431305,378580,True,25354,1
76561198122431305,420930,True,25354,0
76561198122431305,349740,True,25354,1
76561198122431305,331470,True,25354,1
sh06un1,227580,True,25355,1
sh06un1,4000,True,25355,1
sh06un1,13520,True,25355,1
sh06un1,245550,True,25355,2
sh06un1,113200,True,25355,1
sh06un1,252490,True,25355,0
sh06un1,570,True,25355,1
sh06un1,221100,True,25355,1
sh06un1,221910,True,25355,0
-I_AM_EPIC-,440,True,25356,2
76561198122795761,730,True,25357,0
76561198122822618,271590,True,25358,1
76561198122822618,221100,True,25358,1
haocky,440,True,25359,1
jerooom,209080,False,25360,0
jerooom,274190,True,25360,1
jerooom,272060,True,25360,1
jerooom,240,True,25360,1
jerooom,239820,True,25360,1
jerooom,4000,True,25360,1
RBauris3,238320,True,25361,1
76561198122904623,10,True,25362,2
76561198122904623,42700,True,25362,1
76561198122904623,10180,True,25362,2
OVTSIBU,12210,True,25363,1
OVTSIBU,239660,True,25363,2
hitler-doom-trenchcoats,265930,True,25364,2
hitler-doom-trenchcoats,730,True,25364,2
ScammedByDeathHand,570,True,25365,2
76561198123215010,4000,True,25366,2
Praenedda,252950,True,25367,2
76561198123286381,43160,True,25368,1
76561198123286381,6060,True,25368,2
76561198123519486,236390,True,25369,2
76561198123519486,354640,False,25369,0
76561198123519486,304930,True,25369,2
76561198123519486,304050,True,25369,2
76561198123519486,105600,False,25369,2
76561198123519486,301520,True,25369,2
76561198123888398,440,True,25370,2
pengwig,730,True,25371,1
ethanbradberrry,204340,True,25372,1
ethanbradberrry,730,True,25372,1
76561198124333252,218620,True,25373,1
76561198124333252,12220,False,25373,1
76561198124333252,43160,True,25373,2
76561198124409474,4000,True,25374,1
76561198124409474,206210,False,25374,0
aussiefella993,730,True,25375,0
kurtling1,440,True,25376,1
moruera,359410,True,25377,1
moruera,227940,True,25377,1
moruera,113400,True,25377,1
moruera,218620,True,25377,2
moruera,461560,True,25377,2
f4t4l,440,True,25378,1
qrowid,570,True,25379,1
76561198125270928,33230,True,25380,1
76561198125270928,49520,False,25380,1
76561198125270928,40800,True,25380,2
76561198125270928,70,True,25380,1
Just_want_to_have_fun,440,True,25381,1
Corzio,730,True,25382,1
mrdexybru,730,True,25383,1
76561198125630574,209650,True,25384,1
ActuallySevans,730,True,25385,2
76561198125696168,243470,True,25386,1
76561198125700474,730,True,25387,2
blad3rvoir,440,True,25388,2
76561198125715615,113200,True,25389,1
76561198125761464,72850,True,25390,1
76561198125802800,218620,True,25391,1
76561198125802800,230410,True,25391,0
76561198125802800,570,True,25391,1
misterwolfshanks,263440,True,25392,2
SomeRandomCarrot,440,True,25393,1
SomeRandomCarrot,265930,True,25393,1
SomeRandomCarrot,265630,True,25393,1
SomeRandomCarrot,51100,True,25393,1
SomeRandomCarrot,269390,True,25393,1
76561198127058661,440,True,25394,2
76561198127058661,338000,True,25394,2
general_hook,274190,True,25395,1
general_hook,301520,True,25395,1
76561198127281688,440,True,25396,2
76561198127284002,319510,True,25397,1
PerishNRot,70000,True,25398,2
PerishNRot,224580,True,25398,2
76561198127489966,265930,True,25399,1
76561198127489966,78000,True,25399,0
76561198127489966,1250,True,25399,1
76561198127489966,3830,True,25399,2
76561198127489966,440,True,25399,1
76561198127489966,223710,True,25399,0
AMarioL,298630,True,25400,2
Hahnee,113200,True,25401,0
Lauder3,440,True,25402,2
ZZZZZzzzzzSLP,730,True,25403,1
angus_burger22,440,True,25404,2
76561198128035021,440,True,25405,1
76561198128220819,252490,True,25406,1
76561198128220819,218620,True,25406,1
76561198128220819,550,True,25406,1
76561198128220819,271290,True,25406,0
76561198128220819,384021,True,25406,2
76561198128220819,49520,True,25406,2
76561198128295561,304930,True,25407,2
76561198128295561,339800,True,25407,1
76561198128295561,359320,True,25407,1
76561198128295561,264710,True,25407,1
76561198128295561,346110,False,25407,0
76561198128295561,322170,True,25407,1
TheOfficialMickey,730,True,25408,1
ibones677,291480,True,25409,2
TheWatchcat,221100,False,25410,0
76561198128784084,440,True,25411,1
76561198128828975,254130,True,25412,1
76561198128832023,304930,True,25413,2
lenskomartinez,440,True,25414,2
76561198129035619,105600,True,25415,1
76561198129147895,107900,True,25416,1
iaintachikenbutiamashitplayer,302830,False,25417,0
iaintachikenbutiamashitplayer,65300,True,25417,1
iaintachikenbutiamashitplayer,312990,True,25417,2
iaintachikenbutiamashitplayer,302380,True,25417,1
swayyyhd,730,True,25418,0
Fr0sticlesOfficial,235540,True,25419,2
Fr0sticlesOfficial,274350,True,25419,2
Fr0sticlesOfficial,357480,False,25419,1
Fr0sticlesOfficial,359050,True,25419,2
Fr0sticlesOfficial,275610,False,25419,1
Ikyouarecopyingme,389570,True,25420,1
Ikyouarecopyingme,391540,True,25420,1
Ikyouarecopyingme,49520,True,25420,1
Ikyouarecopyingme,387860,True,25420,1
Ikyouarecopyingme,51100,True,25420,1
Ikyouarecopyingme,239450,False,25420,1
Ikyouarecopyingme,570,False,25420,2
lifeonhigh,204100,True,25421,1
Anglagon,319510,True,25422,1
Anglagon,298520,True,25422,2
Anglagon,261180,True,25422,1
EchoXSilence,730,True,25423,1
76561198129934361,246580,True,25424,1
76561198130137478,209000,True,25425,1
SKR_UBZ,304930,True,25426,1
SKR_UBZ,440,True,25426,2
SKR_UBZ,207610,True,25426,1
SKR_UBZ,208090,True,25426,2
chicka123,730,True,25427,2
chicka123,440,True,25427,1
chicka123,319550,False,25427,0
chicka123,4000,True,25427,1
76561198130267535,730,True,25428,1
7896937982158,303210,True,25429,0
76561198130453291,346110,True,25430,1
76561198130453291,730,True,25430,1
76561198130453291,211820,True,25430,1
76561198130453291,304930,False,25430,1
76561198130453291,105600,False,25430,1
76561198130525174,301520,True,25431,2
76561198130525174,440,True,25431,2
Aidosteezy,304430,True,25432,1
Aidosteezy,335300,True,25432,1
76561198130579057,230410,True,25433,2
76561198130721776,220260,True,25434,1
76561198130874522,730,True,25435,1
geekmannerd,107100,True,25436,1
geekmannerd,241930,True,25436,2
geekmannerd,239160,False,25436,1
geekmannerd,228300,True,25436,1
geekmannerd,202170,True,25436,1
junaid_m_sam,303390,False,25437,1
junaid_m_sam,222900,True,25437,2
junaid_m_sam,730,True,25437,2
mavelent,304930,True,25438,1
76561198131055980,265930,True,25439,2
76561198131096197,251570,False,25440,0
76561198131096197,203140,True,25440,0
76561198131096197,263760,True,25440,1
76561198131181299,440,True,25441,1
76561198131181299,99900,True,25441,0
76561198131181299,39120,True,25441,2
allanhammon,219740,True,25442,1
allanhammon,296300,True,25442,1
allanhammon,218620,True,25442,0
76561198131370221,271290,True,25443,0
76561198131383023,42680,True,25444,2
76561198131459436,346900,True,25445,1
76561198131557668,72850,True,25446,2
76561198131557668,440,True,25446,1
Kyubi99,570,True,25447,1
Kyubi99,207230,True,25447,1
Kyubi99,271290,True,25447,2
76561198131937518,440,True,25448,1
76561198131937518,240,True,25448,2
hayda123,730,True,25449,1
76561198132039660,440,True,25450,1
padyay2,440,True,25451,1
cassiexDD,227300,True,25452,1
76561198132083512,440,True,25453,1
76561198132273399,440,True,25454,2
76561198132624943,105600,True,25455,2
76561198132624943,12210,True,25455,1
76561198132624943,8190,True,25455,1
76561198132637732,252490,True,25456,2
76561198132730100,243870,True,25457,2
76561198132730100,206420,True,25457,1
76561198132730100,218620,True,25457,2
76561198132730100,10180,True,25457,2
76561198132859612,304930,True,25458,1
76561198132859612,4000,True,25458,1
Ma5terEthan,570,True,25459,1
76561198133180878,221100,True,25460,1
issepol,323370,True,25461,1
issepol,730,False,25461,1
76561198133288603,243870,True,25462,0
76561198133319761,349700,False,25463,0
76561198133319761,8930,True,25463,0
76561198133319761,304930,True,25463,2
76561198133319761,374570,True,25463,1
76561198133319761,264730,True,25463,2
76561198133319761,241930,True,25463,2
76561198133319761,227940,True,25463,1
76561198133319761,265930,True,25463,2
76561198133319761,238460,True,25463,2
76561198133543733,440,True,25464,1
76561198133637161,298630,True,25465,1
xoeairrr,440,True,25466,2
xoeairrr,214190,False,25466,0
xoeairrr,104900,True,25466,1
xoeairrr,730,True,25466,1
xoeairrr,8190,True,25466,2
76561198134104596,240,True,25467,2
76561198134104596,440,True,25467,2
76561198134139139,51100,False,25468,1
76561198134139139,440,True,25468,0
salthesquirrel,236390,True,25469,1
76561198134165301,271900,True,25470,2
76561198134165301,381020,True,25470,0
76561198134341792,440,True,25471,1
76561198134453088,440,True,25472,2
xX_Z4N_Xx,301520,True,25473,1
chuckles382,440,True,25474,1
76561198134648837,50130,True,25475,1
76561198134732704,221100,True,25476,1
hfeygugbuhg,730,True,25477,1
